# Pathway	1_2kraken_Abundance	10_2kraken_Abundance	13_2kraken_Abundance	16_2kraken_Abundance	17_2_2kraken_Abundance	17_2kraken_Abundance	18_2kraken_Abundance	19_2kraken_Abundance	20_2kraken_Abundance	21_2kraken_Abundance	22_2kraken_Abundance	23_2kraken_Abundance	24_2kraken_Abundance	25_2kraken_Abundance	26_2kraken_Abundance	27_2kraken_Abundance	2A_2kraken_Abundance	2B_2kraken_Abundance	2C_2kraken_Abundance	3A_2kraken_Abundance	3B_2kraken_Abundance	4_2kraken_Abundance	8_2_2kraken_Abundance	8_2kraken_Abundance	MmtII1_2_2kraken_Abundance	MmtII1_2_SE_full_Abundance	MmtII1_2kraken_Abundance	MmtII2_2_2kraken_Abundance	MmtII2_2kraken_Abundance	MmtII3_2_2kraken_Abundance	MmtII3_2kraken_Abundance
PWY-5100: pyruvate fermentation to acetate and lactate II	0.7754943777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2968767083	NA	NA	77.4101431485	102.3542800432	45.4139760282	90.2413996291	84.880139017	84.5470661822	59.1571607977
UNINTEGRATED|g__Haladaptatus.s__Haladaptatus_paucihalophilus	NA	109.4611770784	NA	NA	NA	158.5878148494	NA	286.6427583246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	873.6219995334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haladaptatus.s__Haladaptatus_paucihalophilus	NA	0.9004004883	NA	NA	NA	NA	NA	0.9049354384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	NA	NA	6.5921106467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	197.9126048359	180.5729278838	278.5715226043	NA	NA	NA	NA	NA	80.3036584472	156.3928146419	52.2740804978	143.097284104	116.5494145816	62.8120279428	53.7557189139
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	NA	NA	1.2992536844	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0708809992	2.8453665198	NA	NA	26.7475663131	11.9661307935	NA	NA	NA	NA	NA	NA	261.5947912442	393.7447151728	170.0611889653	288.7871283672	281.0427700429	139.1890251095	138.8262394022
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	NA	NA	0.9954443095	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2441938157	2.8482013283	NA	NA	30.1522480074	13.5907243278	NA	NA	NA	NA	NA	NA	253.2562477137	377.6749263496	164.117336472	288.5352710831	266.0944313524	130.3752452306	126.7703186458
VALSYN-PWY: L-valine biosynthesis|g__Haladaptatus.s__Haladaptatus_paucihalophilus	NA	NA	NA	NA	NA	0.7451564829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8453085376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UNINTEGRATED|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2984.1271169584	2144.8876260561	2772.714233578	3762.7827093253	2803.5596505663	1705.0407578411	1851.188638894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.2413702853	3.9894789168	1.497005988	2.9748476082	7.3477272038	NA	4.3311436767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.4667073925	6.549156973	4.4615424046	12.2778781109	10.1033798816	5.9994221748	9.3094075031	42.8637227073	14.6687356369	1.5200369306	NA	NA	NA	NA	NA	137.1706357923	167.6044138644	72.790028001	110.9475689138	93.0046626438	29.3363917696	17.62532869
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.4667073925	6.549156973	4.4615424046	12.2778781109	10.1033798816	5.9994221748	3.9220046454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-389: phytol degradation	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1473422055	1.285133126	6.0268068468	5.70156804	4.7868819128	1.2756849999	2.2887947557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-389: phytol degradation|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1473422055	1.285133126	5.3065844594	5.70156804	4.7868819128	1.2756849999	2.2887947557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-388: fatty acid &alpha;-oxidation III	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8476200853	1.1821931787	2.0084246353	3.6586456801	1.5641840885	0.9875324453	1.7769000931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-388: fatty acid &alpha;-oxidation III|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8476200853	1.1821931787	1.9496374847	3.6586456801	1.5641840885	0.9875324453	1.7769000931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5080: very long chain fatty acid biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6284883881	2.3827523376	2.3734566357	NA	2.9960675881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5080: very long chain fatty acid biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6284883881	2.3827523376	2.3734566357	NA	2.9960675881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6598: sciadonate biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6284883881	2.3827523376	2.3734566357	NA	2.9960675881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6598: sciadonate biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6284883881	2.3827523376	2.3734566357	NA	2.9960675881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7619: juniperonate biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6284883881	2.3827523376	2.5555798883	NA	3.3914063666	NA	2.1169976701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7619: juniperonate biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6284883881	2.3827523376	2.5555798883	NA	3.3914063666	NA	2.1169976701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-3781: aerobic respiration I (cytochrome c)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4233629603	6.549156973	3.5111112876	8.2277266211	5.7391666198	5.9964686659	3.9220046454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9185970282	1.5995424291	2.6375095422	1.8193783688	3.5502721341	2.3690134477	1.8607011314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9185970282	1.5995424291	2.6375095422	1.8193783688	3.5502721341	2.3690134477	1.8607011314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4827046758	3.0717272775	1.7281447932	2.3525793959	3.6695359477	1.8676480974	1.4650892308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4827046758	3.0717272775	1.7281447932	2.3525793959	3.6695359477	1.8676480974	1.4650892308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4169114872	2.2627270627	NA	NA	1.7559262511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4169114872	2.2627270627	NA	NA	1.7559262511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.085965648	NA	1.6819538727	2.1804589304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.085965648	NA	1.6819538727	2.1804589304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.085965648	NA	1.6819538727	2.1804589304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.085965648	NA	1.6819538727	2.1804589304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7053: docosahexaenoate biosynthesis I (lower eukaryotes)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9530066547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7053: docosahexaenoate biosynthesis I (lower eukaryotes)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9530066547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8432823884	2.3342639903	2.0241036949	1.7938219746	1.3542554362	1.1956427478	0.9384123627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P125-PWY: superpathway of (R,R)-butanediol biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3152742648	2.3342639903	2.0241036949	1.7938219746	1.3542554362	1.1956427478	0.9384123627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5667: CDP-diacylglycerol biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8275362061	1.5855960442	3.7921735118	2.1662994914000002	NA	1.6086471657	2.0679003099	NA	NA	NA	NA	NA	1.0939423262	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8275362061	1.5855960442	3.7921735118	2.1662994914000002	NA	1.6086471657	2.0679003099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY0-1319: CDP-diacylglycerol biosynthesis II	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8275362061	1.5855960442	3.7921735118	2.1662994914000002	NA	1.6086471657	2.0679003099	NA	NA	NA	NA	NA	1.0939423262	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8275362061	1.5855960442	3.7921735118	2.1662994914000002	NA	1.6086471657	2.0679003099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7245: superpathway NAD/NADP - NADH/NADPH interconversion (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.820342886	2.2664981765	2.7740231272	3.0994898124	2.982434493	2.3785639907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7245: superpathway NAD/NADP - NADH/NADPH interconversion (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.820342886	2.2664981765	2.7740231272	3.0994898124	2.982434493	2.3785639907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.767222961	2.0735254233	3.1436785265	3.8514003608	3.6923530682	2.453668484	1.1073524929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.767222961	2.0735254233	3.1436785265	3.8514003608	3.6923530682	2.453668484	1.1073524929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6965765309	1.3073161089	3.1259292597	1.775051927	1.0575274302	0.7649278107	1.3017918978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6965765309	1.3073161089	3.1259292597	1.775051927	1.0575274302	0.7649278107	1.3017918978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5067: glycogen biosynthesis II (from UDP-D-Glucose)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.567030971	2.8500654587	NA	3.1144000718	1.5003998615	0.7031946416	2.5541564612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5067: glycogen biosynthesis II (from UDP-D-Glucose)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.567030971	2.8500654587	NA	3.1144000718	1.5003998615	0.7031946416	2.5541564612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4912191353	1.0526880767	NA	0.9842026849	1.3316891192	NA	2.1011489849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4456843047	3.0769825125	2.5681061508	2.5840499309	2.6054059245	2.3905194685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4456843047	3.0769825125	2.5681061508	2.5840499309	2.6054059245	2.3905194685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7411: superpathway of phosphatidate biosynthesis (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3999137944	2.9727123892	3.1291192251	2.1787773482	3.1572705776	2.8867773472	2.1302610779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7411: superpathway of phosphatidate biosynthesis (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3999137944	2.9727123892	3.1291192251	2.1787773482	3.1572705776	2.8867773472	2.1302610779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3527741633	1.1276980693	NA	2.9277917131	1.2604331186	1.2932376958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3527741633	1.1276980693	NA	2.9277917131	1.2604331186	1.2932376958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCA: TCA cycle I (prokaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1769447657	NA	NA	2.6349170526	2.2869565687	2.2598262959	1.9931189233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-375: leukotriene biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2927310446	1.7348872274	1.1464814946	2.8840461161	2.8974347933	0.5743825388	2.288392101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-375: leukotriene biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2927310446	1.7348872274	1.1464814946	2.8840461161	2.8974347933	0.5743825388	2.288392101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8357259989	2.1720361129	1.8645489067	1.9055339698	1.8632998145	3.8525182145	0.7807521059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1576202202	NA	NA	2.663021733	2.2013614923000002	2.0125960952	1.4861593147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRPSYN-PWY: L-tryptophan biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.231667267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRPSYN-PWY: L-tryptophan biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.231667267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0774852691	NA	NA	2.0581043386	2.8638888534	2.496685213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5690: TCA cycle II (plants and fungi)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2245246147	4.2147378008	2.5349993787	3.552805255	2.863501098	1.710978009	3.4515355755	46.0414801664	13.9093563729	58.5088237638	NA	NA	NA	NA	NA	22.7891849438	55.7666251302	16.981717364	79.2467842779	72.2307003305	53.0357113599	42.5994698183
PWY-5690: TCA cycle II (plants and fungi)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.071271193	NA	2.5349993787	3.4386466144	2.863501098	1.710978009	2.7113739194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2148730828	4.35792324	2.6660023437000002	4.3117918656	4.9403280312	3.3905141891	4.2581329209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5079: L-phenylalanine degradation III	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.190952962	4.2858711427	2.7101551099	3.3200255515	1.4164357996	NA	1.5157150426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5079: L-phenylalanine degradation III|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.190952962	4.2858711427	2.7101551099	3.3200255515	1.4164357996	NA	1.5157150426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.165666387	1.5173716465	1.9834663137	1.2064204795	NA	1.3481542506	1.2050534277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.165666387	1.5173716465	1.9834663137	1.2064204795	NA	1.3481542506	1.2050534277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1349817438	0.6327092019	1.7981653468	1.5813263172	3.7247152529	1.21617644	1.4797274278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1349817438	0.6327092019	1.7281837568	1.5813263172	3.7247152529	1.21617644	1.4797274278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0126822642	NA	4.2493367125	2.791859758	2.4913543585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0126822642	NA	4.2493367125	2.791859758	2.4913543585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9157015665	NA	1.8486491639	NA	1.4354214848	NA	1.2584888145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-922: mevalonate pathway I	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9793264422	1.5846787365	NA	NA	NA	1.2069220127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-922: mevalonate pathway I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9793264422	1.5846787365	NA	NA	NA	1.2069220127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5941: glycogen degradation II (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9697248607	0.6736846559	1.3007311706	1.2055081229	0.9618305008	0.5389229226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5941: glycogen degradation II (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9697248607	0.6736846559	1.3007311706	1.2055081229	0.9618305008	0.5389229226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9538612472	NA	NA	3.2373993824	3.2832633632	2.0149901649	2.8553270179	60.4051387424	17.8121326275	63.9010482144	NA	NA	NA	NA	NA	64.0234844433	82.4759917457	36.0343353091	94.4696807551	89.8063730095	74.2648055127	60.3318763566
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8436164699	NA	NA	2.8549249512	3.2832633632	2.0149901649	2.3207758528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7546: diphthamide biosynthesis (eukaryotes)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9534881236	NA	1.6904223587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7546: diphthamide biosynthesis (eukaryotes)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9534881236	NA	1.6904223587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7283: wybutosine biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9259818473	1.3519227428	0.9814454336	0.7852793026	NA	1.2627569524	1.1689539608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
